ID	STRING
10422	§¼ng cÊp ch­a ®¹t <color=red>cÊp 90<color>, kh«ng thÓ tham gia thİ luyÖn s¸t thñ!
10423	<color=gold>NhiÕp Thİ TrÇn<color>: Cã 20 tªn s¸t thñ, mçi tªn ®Òu cã ®«i bµn tay nhuém ®Çy m¸u t­¬i, ng­¬i muèn thİ luyÖn víi tªn nµo?
10424	<color=gold>NhiÕp Thİ TrÇn<color>: Ng­¬i ch­a nhËn nhiÖm vô sao l¹i ®Õn xin hñy bá? Cã g× nhÇm lÉn ë ®©y ch¨ng!
10425	<color=gold>NhiÕp Thİ TrÇn<color>: Ng­¬i ®· hñy bá nhiÖm vô. Lµm s¸t thñ tr­íc tiªn ph¶i cã thñ ph¸p siªu phµm, hai lµ h¹ thñ v« t×nh, xem ra ng­¬i kh«ng thİch hîp, kh«ng ®i còng kh«ng sao.
10426	<color=gold>NhiÕp Thİ TrÇn<color>: S¸t thñ ph¶i cã mét tè chÊt quan träng lµ khinh bØ kÎ yÕu. H«m nay ng­¬i ®¹ tiªu diÖt <color=yellow>8 tªn<color> råi, ngµy mai h·y quay l¹i!
15654	L¸ cê Mü cã bao nhiªu ng«i sao?
15655	Hµnh Tinh nµo kh«ng cã bÇu khİ quyÓn?
15656	ViÖt Nam ë mòi mÊy giê nµo?
15657	Mét n¨m Cã NhiÒu NhÊt Bao Nhiªu Ngµy Chñ NhËt?
15658	Mét ngµy Cã Bao Nhiªu Giê?
15659	§«ng Nam ¸ Cã Bao Nhiªu Quèc Gia?
15660	C¶ng lín nhÊt §«ng Nam ¸ lµ c¶ng nµo?
15661	Mét ph©n tö metan cã bao nhiªu hidr«?
15662	Tim ng­êi b×nh th­êng ®Ëp bao nhiªu nhŞp 1 ngµy?
15663	CÇu Mü ThuËn b¾c qua con s«ng nµo?
15664	Mét kú Worldcup cã bao nhiªu n¨m ?
15665	§­êng Lªn §Ønh Olympia §­îc §Şnh Kú Vµo Ngµy Thø MÊy?
15666	Quèc Kh¸nh ViÖt Nam Lµ Ngµy Nµo?
15667	Quèc TÕ ThiÕu Nhi Lµ Ngµy Nµo?
15668	Mét n¨m cã bao nhiªu ngµy?
15669	ViÖt Nam lµ thµnh viªn thø mÊy cña WTO ?
15670	CÇu thang lªn chïa Mét Cét hiÖn nay lµm b»ng g× ?
15671	¢m thanh ®­îc ph¸t ra tõ bé phËn c¬ thÓ nµo ?
15672	Tªn tiÕng anh viÕt t¾t hÖ thèng tiÒn tÖ ch©u ¢u lµ g×?
15673	B¹n §ang Tham Gia Envet G×?
15674	Ngµy 8-3 Lµ Ngµy G×?
15675	§µn Guitar th­êng cã mÊy d©y ?
15676	Kim lo¹i nµo cã nhiÒu nhÊt trong líp vá Tr¸i §Êt?
15677	Mét mĞt Khèi = Bao Nhiªu Lİt?
15678	Con èc Sªn cã mÊy c¸i mòi?
15679	World Cup 2014 ®­îc Tæ Chøc ë §©u?
15680	Ai Lµ ng­êi T×m Ra Ch©u Mü ?
15681	TØnh Nµo Cã DiÖn Tİch Lín NhÊt ViÖt Nam?
15682	Con VËt To NhÊt ThÕ Giíi?
15683	HiÖn Giê Liªn Hîp Quèc Cã Bao Nhiªu Thµnh Viªn?
15684	B¶ng TuÇn Hoµn Cã Bao Nhiªu Nguyªn Tè?
15685	Ch÷ ®Çu tiªn trong b¶ng ch÷ c¸i tiÕng Anh:
15686	Gi¶i Grand Slam ®Çu tiªn trong n¨m lµ gi¶i nµo?
15687	AFC Asian Cup 2011 ®­îc tæ chøc t¹i quèc gia nµo?
15688	§éi nµo lªn ng«i v« ®Şch AFC Asian Cup 2011 tæ chøc t¹i Qatar?
15689	S«ng BÕn H¶i vµ s«ng Th¹ch H·n n»m ë tØnh nµo?
15690	§¹i Ngu lµ quèc hiÖu cña triÒu ®¹i nµo?
15691	An D­¬ng V­¬ng ®Æt quèc hiÖu n­íc ta lµ g×?
15692	§iªu tµn lµ tËp th¬ ®Çu tiªn cña nhµ th¬ nµo?
15693	Ai ®­îc bÇu lµm Tæng bİ th­ §¶ng céng s¶n ViÖt Nam t¹i §¹i héi XI ?
15694	TØnh nµo ®¨ng cai tæ chøc N¨m du lŞch Quèc gia 2012 ?
15695	Cóm vµ sëi lµ nh÷ng bÖnh l©y truyÒn qua ®­êng nµo ?
15696	Virus sëi l©y truyÒn qua ®­êng nµo ?
15697	T­îng ®µi MÑ Suèt n»m bªn c¹nh con s«ng nµo?
15698	Bé c©u hái hoa ®¨ng hiªn t¹i do ai biªn so¹n:
15699	ViÖt Nam lÇn ®Çu tiªn v« ®Şch AFF Cup lµ vµo n¨m nµo ?
15700	Gi¸o s­ TrÇn V¨n Khª næi tiÕng ë lÜnh vùc nµo ?
15701	CLB nµo v« ®Şch FIFA Club World Cup 2010 tæ chøc t¹i Qatar ?
15702	Phó Yªn-tØnh ®¨ng cai N¨m du lŞch quèc gia 2011 ë khu vùc nµo ?
15703	LÔ Héi Giãng chİnh thøc ®­îc nhËn b»ng Di s¶n v¨n ho¸ thÕ giíi vµo n¨m nµo ?
15704	Trong c¸c hµm sè l­îng gi¸c c¬ b¶n, hµm sè nµo lµ hµm sè ch½n ?
15705	Lo¹i vitamin nµo mµ c¬ thÓ con ng­êi cã thÓ tù tæng hîp ®­îc nhê ¸nh s¸ng MÆt Trêi ?
15706	Paracetamol thuéc nhãm thuèc nµo sau ®©y ?
15707	Thµnh cæ S¬n T©y do vŞ vua nµo x©y dùng nªn vµo n¨m 1822?
15708	TËp hîp c¸c sè thùc ®­îc kı hiÖu b»ng ch÷ c¸i nµo ?
15709	ViÖt Nam ®· ®¨ng cai cuéc thi s¾c ®Ñp nµo trong n¨m 2010 ?
15710	Loµi hoa nµo ®­îc chän lµ Quèc hoa cña ViÖt Nam ?
15711	B¸nh pİa lµ ®Æc s¶n cã nguån gèc tõ tØnh nµo ?
15712	V¹n Th¾ng V­¬ng lµ ai ?
15713	Tæ chøc th­¬ng m¹i thÕ giíi cã trô së ®Æt t¹i quèc gia nµo ?
15714	Gi¶i ®ua xe ®¹p vßng quanh n­íc Ph¸p n¨m 2001 cã mÊy chÆng ®ua ?
15715	Tõ nµo sau ®©y chØ tÕ bµo m¸u ?
15716	§©u kh«ng ph¶i lµ mét lo¹i tÕ bµo m¸u ?
15717	Con sè nµo ®­îc xem lµ sè xui xÎo víi ng­êi Trung Quèc?
15718	ThÕ vËn héi mïa hÌ 2012 sÏ ®­îc tæ chøc ë ®©u?
15719	IPHONE X do h·ng nµo s¶n xuÊt ra ?
15720	Vâ L©m TruyÒn Kú ph¸t hµnh ë ViÖt Nam n¨m nµo?
15721	Ng­êi yªu cña Chİ PhÌo lµ ai ?
15722	Tr­êng Sa do tØnh nµo cña ViÖt Nam qu¶n lı ?
15723	Hoµng Sa do tØnh nµo cña ViÖt Nam qu¶n lı 
15724	Th¸p Rïa ®­îc x©y dùng vµo thÕ kû nµo ?
15725	Thñ ®« n­íc nµo l©u ®êi nhÊt §«ng Nam ¸ ?
15726	§Êt n­íc nµo lµ quª h­¬ng cña «ng giµ tuyÕt ?
15727	Tr­êng Sa - Hoµng Sa lµ cña n­íc nµo ?
15728	ViÖt Nam tham gia Asian n¨m nµo ?
15729	Quèc hiÖu n­íc ta thêi Minh M¹ng lµ g× ?
15730	Ngµy thµnh lËp tæ chøc Liªn Hîp Quèc ?
15731	NguyÔn Phóc VÜnh San lµ tªn hóy cña vua nµo triÒu NguyÔn?
15732	Trong c¸c n­íc d­íi ®©y, n­íc nµo thuéc B¾c Ch©u ¢u ?
15733	§¶o lín nhÊt §Şa Trung H¶i ?
15734	L¸ cê ®á sao vµng lÇn ®Çu tiªn xuÊt hiÖn trong ?
15735	Con ng­êi ®Æt ch©n lÇn ®Çu tiªn ®Õn mÆt tr¨ng vµo n¨m nµo ?
15736	Quèc hiÖu do Hïng V­¬ng ®Æt lµ ?
15737	Bé LuËt thµnh v¨n ®Çu tiªn cña n­íc ta lµ bé luËt nµo ?
15738	§Òn thê vua Hïng thuéc tØnh nµo ?
15739	N­íc nµo nhiÒu dÇu má nhÊt T©y Nam ¸ ?
15740	Hå nµo kh«ng n»m ë Hµ Néi ?
15741	Ai lµ ng­êi ®¸nh th¾ng trËn ®Çu tiªn trªn s«ng B¹ch §»ng ?
15742	Thñ ®« Canada lµ g× ?
15743	Ng«n ng÷ chİnh thøc cña Cuba lµ tiÕng g× ?
15744	Quèc gia nµo lín nhÊt Ch©u Phi ?
15745	§¹i d­¬ng nµo cã diÖn tİch nhá nhÊt ?
15746	Vâ L©m Cã Bao Nhiªu M«n Ph¸i ?
15747	Ao thu l¹nh lÏo n­íc trong veo thuéc bµi th¬ nµo ?
15748	Tªn gäi kh¸c cña qu¶ m­íp ®¾ng ?
15749	Lo¹i ®Êt cã diÖn tİch lín nhÊt ®ång b»ng S«ng Cöu Long ?
15750	Ngµy Thu Ph©n lµ ngµy nµo ?
15751	Cã Bao Nhiªu Lo¹i Boss S¸t Thñ?
15752	Ngò hµnh cã bao nhiªu hÖ?
15753	Quèc hiÖu §¹i ViÖt chİnh thøc b¾t ®Çu tõ n¨m nµo?
15754	Phim ®Çu tiªn cña ng­êi ViÖt?
15755	§iÓm thi ®Êu Sea Games ph¶i treo bao nhiªu l¸ cê ?
15756	DiÖn tİch n­íc viÖt nam réng kho¶ng bao nhiªm km² ?
15757	HiÕn ph¸p n­íc ViÖt Nam n¨m 1959 cã bao nhiªu ®iÒu ?
15758	Thang m¸y ®Çu tiªn ®­îc chÕ t¹o vµo n¨m nµo ?
15759	C©n ®­îc ph¸t minh bëi c¸c c­ d©n ?
15760	Lß ph¶n øng h¹t nh©n ®Çu tiªn cña n­íc ta n»m ë ®©u ?
15761	B¸n kİnh Tr¸i §Êt b»ng bao nhiªu ?
15762	Npc NhËn NhiÖm Vô S¸t Thñ Tªn G× ?
15763	Bé phËn quan träng nhÊt cña m¸y quang phæ lµ g× ?
15764	GiÊy ®­îc ph¸t minh vµo n¨m nµo ?
15765	Nguån Gèc cña n­íc hoa ë ®©u ?
15766	Thuı KiÒu dïng lo¹i mü phÈm nµo ?
15767	§Ønh nói cao nhÊt n­íc ta Phan Xi P¨ng thuéc tØnh nµo ?
15768	Cã bao nhiªu vŞ tr¹ng nguyªn d­íi thêi vua Gia Long ?
15769	Bµi th¬ D­¬ng phô hµnh do ai s¸ng t¸c ?
15770	Quèc gia cã l­îng khİ th¶i lín nhÊt thÕ giíi ?
15771	Ng­êi lao ®éng n­íc nµo kh«ng cÇn ph¶i ®ãng thuÕ ?
15772	Nguyªn tö cacbon cã bao nhiªu electron ?
15773	TuyÕn må h«i cña chã tËp trung ë ®©u ?
15774	ViÖt Nam cã bao nhiªu khu b¶o tån sinh th¸i ?"
15775	§¹i héi thÓ thao häc sinh §«ng Nam Á lÇn thø 3-2011 diÔn ra ë n­íc nµo?
15776	Phim ®Çu tiªn cña ng­êi ViÖt?
15777	Møc l­¬ng tèi thiÓu cña c¸n bé c«ng chøc ®­îc ®iÒu chØnh tõ ngµy 1/5/2011 lµ?
15778	Vµo ®ªm giao thõa ë NhËt B¶n th× c¸c chïa ®Òu ®¸nh bao nhiªu tiÕng chu«ng?
15779	§¹i héi thÓ thao ng­êi khuyÕt tËt §«ng Nam Á Para Games 2011 ®­îc tæ chøc t¹i n­íc nµo?
15780	VŞ chóa nµo cña chóa NguyÔn lµ ng­êi ®Çu tiªn ®· ph¸c th¶o ra h×nh d¸ng chiÕc ¸o dµi ViÖt Nam?
15781	Tê b¸o b»ng ch÷ quèc ng÷ ®Çu tiªn ë n­íc ta ra ®êi vµo nöa cuèi thÕ kû XIX ë Sµi Gßn cã tªn lµ g×?
15782	C©u l¹c bé nµo v« ®Şch CHAMPION LEAGUE mïa bãng 2000-2011?
15783	ChØ sè gia tiªu dïng cã kı hiÖu lµ g×?
15784	Trong Th¨ng Long tø trÊn, trÊn nµo n»m ë khu phè cæ Hµ Néi (phè Hµng Buåm)?
15785	Quü häc bæng NguyÔn Th¸i B×nh lµ ho¹t ®éng cña tê b¸o nµo?
15786	Than ®¸, than bïn lµ lo¹i kho¸ng s¶n nµo?
15787	Bé phim truyÒn h×nh nµo ®¹t gi¶i C¸nh diÒu vµng 2010?
15788	§Ó duy tr× nång ®é trong m¸u, c¸c thuèc chèng viªm corticoid nªn uèng vµo lóc mÊy giê vµo buæi s¸ng?
15789	ASIAD 2014 ®­îc tæ chøc t¹i n­íc nµo?
15790	Ng«i tr­êng ®Çu tiªn mang tªn cè Thñ t­íng Vâ V¨n KiÖt n»m ë tØnh nµo?
15791	Qu©n cê nµo cã trªn c¶ bµn cê vua vµ bµn cê t­íng?
15792	C¸c tiÓu v­¬ng quèc Arab thèng nhÊt (UAE) hiÖn nay cã bao nhiªu tiÓu v­¬ng quèc ?
15793	Bé phim truyÒn h×nh nµo sau ®©y kh«ng cã néi dung vÒ phßng chèng HIV/AIDS?
15794	Nhµ th¬ thêi §­êng ®­îc nh¾c ®Õn trong di chóc cña B¸c Hå lµ ai?
15795	Héi khoÎ Phï §æng toµn quèc lÇn thø VIII 2012 diÔn ra t¹i thµnh phè nµo?
15796	Ai lµ ng­êi ViÖt Nam thø hai bay vµo vò trô?
15797	Ai ®­îc t¹p chİ Time b×nh chän lµ Nh©n vËt cña n¨m 2010?
15798	Tr­êng §¹i häc B¸ch Khoa TP.HCM thµnh lËp n¨m nµo?
15799	Mét ng­êi ®i tr­íc 2 ng­êi, 1 mét ng­êi ®i gi÷a 2 ng­êi, 1 ng­êi ®i sau 2 ng­êi. Hái cã mÊy ng­êi ®ang ®i?
15800	¢m thanh cña ve sÇu c¸i ph¸t ra tõ ®©u?
15801	¢m thanh ko truyÓn dc ®i trong m«i tr­êng nµo?
15802	Ai ®­îc mÖnh danh lµ 'Tam NguyÔn Yªn §ç' ?
15803	Quèc tÕ thiÕu nhi lµ ngµy nµo?
15804	BiÓu t­îng SEAGAME 22 lµ g×?
15805	BÕn Tre tr­íc sù kiÖn 30/4/1975 cã tªn lµ g×?
15806	Tæng thèng Mü viÕng th¨m ViÖt Nam ®Çu tiªn cã tªn lµ g×?
